Prod_output_num,locations,gender,age,click_on_prod,balance,registry_to_use_time,credit_card_paid,active_member,estimated_salary,buy
609,Taichung,Female,71,6,113317.1,1,1,1,108258.22,1
694,Taipei,Male,47,4,0,2,1,1,197528.62,0
681,Taipei,Female,58,8,93173.88,1,1,0,139761.25,0
721,Tainan,Female,32,10,0,1,1,1,136119.96,1
563,Taichung,Male,44,7,105007.31,2,1,0,197812.16,0
654,Tainan,Female,32,2,0,1,1,0,51972.92,1
659,Tainan,Male,27,4,0,2,1,1,99341.87,0
674,Taichung,Female,44,4,131593.85,1,0,0,171345.02,1
576,Taichung,Male,44,9,119530.52,1,1,1,119056.68,1
566,Taichung,Male,54,4,118614.6,2,1,0,172601.62,0
545,Taichung,Male,37,9,95829.13,2,0,0,104936.88,0
798,Taipei,Male,36,1,0,2,1,0,159044.1,0
757,Taipei,Male,38,0,0,1,1,1,83263.06,0
641,Taipei,Male,50,6,153590.73,2,1,0,130910.78,0
718,Taipei,Male,29,2,0,1,1,1,126336.72,0
699,Taipei,Male,64,9,113109.52,1,1,1,27980.8,1
623,Taipei,Female,35,0,130557.24,1,1,0,47880.71,0
644,Taipei,Male,40,8,93183.19,1,1,1,73882.49,0
586,Taipei,Male,58,7,151933.63,1,1,1,162960.05,1
500,Taichung,Male,30,2,125495.64,2,1,0,68807.47,0
583,Taipei,Female,42,7,0,2,1,1,144039.05,0
595,Taichung,Female,26,8,118547.72,1,1,0,151192.18,0
670,Tainan,Male,43,1,97792.21,1,0,1,120225.62,0
610,Taipei,Male,41,6,0,3,0,1,56118.81,1
814,Tainan,Female,72,2,0,2,0,0,130853.03,0
660,Taipei,Female,40,8,167181.01,1,1,0,185156.94,0
580,Taichung,Male,35,9,121355.19,1,0,0,35671.45,0
850,Taipei,Female,81,1,0,2,1,0,59568.24,0
676,Tainan,Male,35,0,0,2,0,1,139911.58,0
578,Taipei,Male,46,5,113226.47,1,1,1,56770.76,0
579,Taipei,Female,33,1,118392.75,1,1,0,157564.75,0
711,Taichung,Female,52,8,145262.54,1,0,0,131473.31,0
692,Taipei,Male,40,6,163505.16,1,0,1,90424.09,0
760,Tainan,Female,33,1,118114.28,2,0,0,156660.21,0
630,Taichung,Female,51,0,108449.23,3,0,1,88372.69,1
808,Taipei,Male,32,1,0,2,1,0,46200.71,0
611,Taichung,Female,36,10,103294.56,1,1,1,160548.12,0
697,Taipei,Female,42,1,0,1,1,1,1262.83,1
655,Taipei,Female,38,6,0,1,1,0,188639.28,0
601,Tainan,Male,28,6,0,2,1,1,14665.28,0
755,Taipei,Male,42,2,119919.12,1,1,1,156868.21,0
553,Taipei,Male,37,1,0,1,1,1,30461.55,0
723,Taipei,Male,28,4,0,2,1,0,123885.88,0
507,Tainan,Female,34,4,0,2,1,0,60688.38,0
777,Taipei,Male,43,1,0,2,1,1,21785.91,0
566,Taipei,Male,34,3,0,1,0,1,188135.69,0
732,Taipei,Male,26,7,0,2,1,1,154364.66,0
697,Taipei,Female,42,10,0,2,1,1,61312.15,0
555,Taipei,Male,29,4,128744.04,1,1,0,47454.93,0
584,Taichung,Female,62,9,137727.34,2,0,0,121102.9,0
705,Taichung,Female,44,10,106731.58,1,1,1,137419.87,1
688,Taipei,Female,38,7,123544.21,1,1,0,157664.02,0
626,Taipei,Female,37,2,133968.96,2,1,1,148689.65,0
636,Tainan,Male,76,9,126534.6,1,1,0,39789.62,0
719,Tainan,Female,35,8,0,1,1,0,165162.4,0
706,Tainan,Male,30,6,87609.68,2,0,1,137674.55,1
731,Tainan,Male,41,3,0,2,1,1,101371.72,0
738,Tainan,Male,49,3,0,3,1,0,65066.48,1
426,Taipei,Male,34,9,0,2,1,1,107876.91,0
622,Tainan,Female,36,0,108960,2,1,1,111180.3,1
701,Tainan,Female,30,2,0,2,1,1,115650.63,0
512,Taipei,Male,51,6,144953.31,1,1,0,165035.17,0
635,Taipei,Male,41,4,103544.88,2,1,1,193746.55,0
685,Taipei,Male,33,6,0,1,1,1,58458.26,0
609,Taipei,Male,53,7,0,2,0,0,52332.85,0
598,Taichung,Male,38,1,101487.18,1,1,0,75959.1,1
708,Taipei,Male,52,10,105355.81,1,1,1,123.07,1
574,Tainan,Male,36,4,77967.5,1,1,1,167066.95,1
629,Taipei,Male,44,5,0,4,0,1,117572.59,1
422,Tainan,Female,54,4,0,2,1,0,7166.71,0
656,Tainan,Male,28,8,120047.77,1,1,0,137173.39,0
697,Taipei,Male,32,7,175464.85,3,1,1,116442.42,1
718,Taipei,Male,52,8,79475.3,3,1,0,32421.32,1
586,Taichung,Male,37,8,167735.69,2,0,0,104665.79,0
481,Tainan,Female,37,8,0,2,1,1,44215.86,0
749,Taipei,Female,33,1,74385.98,1,1,1,20164.47,0
561,Taichung,Male,49,5,94754,1,1,0,26691.31,0
676,Tainan,Male,27,4,0,1,0,0,107955.67,0
615,Taichung,Male,43,3,86920.86,1,1,0,150048.37,0
582,Taipei,Female,39,1,132077.48,2,1,1,192255.15,0
601,Taipei,Male,40,10,127847.86,1,0,1,173245.68,0
708,Taipei,Male,34,3,0,1,0,0,121457.88,1
708,Taichung,Male,42,9,176702.36,2,1,0,104804.74,0
797,Taichung,Female,33,10,83555.58,1,0,1,69767.14,0
682,Taipei,Male,26,8,0,2,1,1,178373.43,0
694,Tainan,Female,39,9,0,2,0,1,99924.04,0
490,Taipei,Female,40,1,0,1,1,0,49594.19,1
828,Tainan,Male,42,10,0,1,1,0,186071.14,0
594,Tainan,Female,38,7,96858.35,1,1,1,77511.45,0
579,Tainan,Male,33,1,0,2,1,0,54816.57,0
723,Taipei,Female,35,0,0,2,0,0,61290.99,0
619,Taichung,Female,42,8,132796.04,3,1,0,191821.35,1
794,Tainan,Female,30,1,154970.54,1,0,0,156768.45,0
674,Taichung,Male,44,3,88902.21,1,1,1,73731.32,0
418,Taipei,Male,28,7,98738.92,1,1,1,122190.22,0
502,Taipei,Male,33,8,0,2,1,0,123509.01,0
678,Taipei,Female,50,6,0,1,1,1,8199.5,0
599,Taichung,Male,40,10,137456.28,2,1,0,14113.11,0
736,Taipei,Male,29,4,0,2,0,1,51705.01,0
430,Taipei,Female,60,7,73937.02,1,1,1,161937.62,1
537,Taipei,Female,45,7,158621.04,1,1,1,120892.96,1
683,Tainan,Male,30,1,113257.2,1,1,0,65035.02,0
828,Taipei,Male,31,9,0,1,0,0,164257.37,0
691,Taipei,Female,29,9,116536.43,1,1,1,51987.99,0
608,Tainan,Female,28,4,0,2,1,1,10899.63,1
691,Taipei,Female,60,6,101070.69,1,1,1,177355.8,1
718,Tainan,Male,39,6,0,2,0,0,63889.1,0
680,Taichung,Female,31,3,127331.46,3,1,0,176433.6,0
838,Tainan,Female,41,5,0,2,1,1,81313.51,0
695,Tainan,Female,31,5,0,2,0,0,13998.88,0
681,Taipei,Male,46,0,105969.42,1,1,1,5771.56,0
762,Taipei,Male,36,5,119547.46,1,1,0,42693.65,0
751,Tainan,Male,38,7,0,2,0,1,90839.61,0
678,Tainan,Male,28,5,138668.18,1,1,0,54144.01,0
634,Taipei,Female,37,7,51582.5,2,1,0,184312.88,0
749,Taipei,Male,37,7,0,2,1,1,20306.79,0
590,Tainan,Male,37,6,169902.92,1,1,0,128256.18,0
610,Taipei,Female,27,4,87262.4,2,1,1,182720.07,0
502,Taipei,Male,33,7,0,2,0,0,4082.52,0
578,Taipei,Female,40,7,0,2,0,1,102233.73,0
547,Taipei,Female,32,2,0,2,1,1,132002.83,0
579,Taipei,Female,27,9,0,2,1,1,126838.7,0
661,Taipei,Male,39,5,0,2,0,1,181461.46,0
794,Taipei,Male,46,6,0,2,1,1,195325.74,0
719,Taipei,Male,61,5,0,2,0,0,29132.43,0
728,Taipei,Female,69,1,0,2,1,0,131804.86,0
598,Taichung,Male,19,3,150348.37,1,1,0,173784.04,0
822,Taichung,Female,46,3,115074.02,2,1,1,26249.86,0
670,Tainan,Female,40,3,0,1,1,0,182650.15,0
850,Taipei,Male,28,8,99986.98,1,1,1,196582.55,0
723,Taichung,Female,68,3,110357,1,0,1,141977.54,1
705,Taichung,Male,42,8,166685.92,2,1,0,55313.51,0
677,Tainan,Male,40,7,95312.8,1,1,0,62944.75,0
736,Taipei,Male,43,4,202443.47,1,1,1,72375.03,0
661,Taichung,Female,47,0,109493.62,1,0,1,188324.01,1
501,Taichung,Male,38,9,88977.39,2,0,0,133403.07,0
516,Taipei,Female,29,2,104982.57,1,1,1,157378.5,0
517,Taichung,Female,59,8,154110.99,2,1,1,101240.08,1
766,Taipei,Male,32,6,185714.28,1,1,0,102502.5,0
520,Taichung,Female,23,3,116022.53,2,1,0,37577.66,0
541,Taipei,Male,46,6,0,2,1,0,83456.67,0
790,Taichung,Female,34,2,164011.48,1,1,1,199420.41,0
797,Taipei,Male,31,9,0,2,1,0,24748.89,0
811,Taipei,Male,40,1,101514.89,1,1,0,121765,0
722,Tainan,Female,32,4,0,2,1,0,113666.48,0
675,Taipei,Male,28,9,0,1,1,1,134110.93,0
660,Taichung,Male,39,9,134599.33,2,1,1,183095.87,0
566,Tainan,Male,32,10,147511.26,1,1,0,159891.03,0
768,Taipei,Male,25,0,78396.08,1,1,0,8316.19,0
610,Tainan,Female,31,5,0,2,0,1,63736.36,0
715,Taipei,Female,31,3,110581.29,1,1,0,94715.24,0
750,Taichung,Male,42,8,151836.36,2,1,1,68695.38,0
431,Taichung,Male,45,5,83624.55,2,0,1,36899.62,0
704,Taipei,Male,24,2,148197.15,2,1,1,182775.08,0
535,Tainan,Female,30,5,122924.75,1,0,1,62390.59,1
614,Taipei,Female,38,4,72594,1,1,0,76042.48,0
748,Taipei,Male,38,4,115221.36,1,0,0,70956.75,0
492,Taichung,Male,51,8,117808.74,2,1,0,67311.12,0
573,Taipei,Male,40,7,147754.68,1,1,0,110454.46,0
706,Tainan,Female,53,3,0,3,0,1,88479.02,1
680,Taipei,Male,31,10,113292.17,1,1,0,122639.73,0
458,Tainan,Male,36,5,0,2,1,1,79723.78,0
612,Taichung,Male,44,2,115163.38,1,1,0,97677.52,1
809,Taichung,Male,50,10,118098.62,1,1,0,100720.02,1
590,Taipei,Male,39,9,0,2,1,0,104730.52,0
602,Taipei,Male,35,8,0,1,1,0,22499.29,0
540,Tainan,Male,37,0,120825.7,1,1,1,28257.89,0
494,Taipei,Male,25,6,0,2,0,0,109988.09,0
797,Taipei,Male,29,1,0,1,0,0,149991.32,0
526,Taichung,Male,61,6,133845.28,2,1,0,45180.8,0
631,Tainan,Male,38,7,0,2,1,1,181605.85,0
576,Taipei,Female,29,5,108541.04,1,1,0,126469.09,0
405,Taipei,Male,39,10,0,1,1,1,160810.85,1
555,Taipei,Male,30,1,0,2,0,1,88146.86,0
750,Tainan,Female,37,2,113817.06,1,0,1,88333.74,0
665,Taipei,Male,28,8,137300.23,1,1,1,90174.83,0
640,Tainan,Male,37,5,158024.38,1,1,1,81298.09,0
457,Taipei,Female,33,7,127837.54,1,0,0,60013.17,0
695,Taipei,Male,36,4,161533,1,1,1,100940.91,0
645,Taipei,Male,31,7,161171.7,2,1,1,12599.94,1
647,Tainan,Male,32,9,80958.36,1,1,0,128590.73,0
808,Tainan,Male,25,7,0,2,0,0,23180.37,0
641,Taipei,Male,33,2,146193.6,2,1,0,55796.83,1
700,Tainan,Male,29,8,0,2,0,0,152097.02,0
660,Taichung,Male,26,4,115021.76,1,0,0,162443.05,0
615,Tainan,Male,41,1,126773.43,1,1,0,55551.26,0
705,Taichung,Female,40,3,92889.91,1,1,0,109496.69,0
718,Taipei,Male,48,9,0,2,1,0,72105.63,0
754,Taipei,Male,61,5,146622.35,1,1,0,41815.22,1
713,Taichung,Male,45,4,131038.14,1,1,1,74005.04,1
587,Taipei,Female,46,6,88820.29,1,0,1,70224.34,0
569,Tainan,Male,31,1,115406.97,1,0,1,145528.22,0
568,Taipei,Female,38,3,132951.92,1,0,0,124486.28,0
634,Taichung,Male,74,5,108891.7,1,1,1,10078.02,0
770,Taichung,Female,46,5,141788.63,2,0,1,164967.21,0
676,Tainan,Female,64,4,116954.32,1,1,0,91149.48,0
723,Taichung,Female,47,10,90450,2,0,1,103379.31,1
614,Taichung,Female,39,8,125997.22,1,1,0,128049.34,1
601,Tainan,Female,41,3,0,2,1,1,54342.83,0
592,Taipei,Male,60,9,0,4,1,0,13614.01,1
605,Tainan,Female,36,9,0,2,0,0,35521.63,0
752,Tainan,Female,31,4,144637.86,2,1,1,40496.72,0
677,Taipei,Female,29,3,86616.35,1,0,1,91903.9,1
850,Taipei,Male,31,8,0,2,1,1,178667.7,0
608,Taichung,Female,48,2,127924.25,2,1,1,32202.61,0
786,Tainan,Female,34,9,0,2,1,1,117034.32,0
777,Taipei,Female,29,9,131240.61,1,1,0,163746.09,1
667,Tainan,Male,31,5,0,2,1,0,20346.69,0
848,Tainan,Male,35,5,120046.74,2,1,1,84710.65,0
486,Taipei,Female,39,8,97819.36,1,0,0,120531.31,0
598,Tainan,Female,64,1,62979.93,1,1,0,152273.57,0
506,Taipei,Female,40,3,0,1,1,0,144345.58,0
612,Taichung,Male,46,9,161450.03,1,1,0,96961,1
545,Taipei,Male,30,3,0,2,1,1,170307.43,0
793,Taipei,Male,56,8,119496.25,2,1,1,29880.99,0
682,Taipei,Female,30,9,0,2,1,0,195104.91,0
517,Taipei,Male,62,1,43772.66,3,1,1,187756.24,1
684,Taipei,Male,32,9,100249.41,2,0,0,67599.69,0
692,Tainan,Male,46,2,0,2,1,0,105983.09,0
740,Taipei,Female,60,5,108028.08,2,0,1,25980.42,1
666,Taichung,Male,71,1,53013.29,2,1,0,112222.64,0
693,Taipei,Male,68,2,0,2,1,0,59864.96,0
757,Taichung,Male,33,1,122088.67,1,1,1,42581.09,0
684,Taichung,Male,18,9,90544,1,0,0,4777.23,0
691,Tainan,Male,35,6,0,2,0,0,178038.17,0
842,Taipei,Male,44,3,141252.18,4,0,0,128521.16,1
482,Taipei,Female,35,5,147813.05,2,0,1,109029.72,0
735,Taipei,Male,55,6,134140.68,1,1,1,2267.88,0
681,Taipei,Female,63,7,0,2,1,0,55054.48,0
616,Taipei,Female,31,8,0,1,0,0,76456.17,0
850,Taipei,Female,35,2,128548.49,4,1,1,75478.95,1
635,Taipei,Male,43,10,122198.21,2,0,0,179144.54,0
638,Taichung,Male,42,8,145177.84,1,1,1,193471.74,1
820,Tainan,Female,31,2,94222.53,1,1,1,103570.8,0
694,Taichung,Female,58,1,143212.22,1,0,1,102628.56,1
713,Taipei,Male,41,3,0,2,1,1,55772.04,0
543,Taichung,Male,41,6,143350.41,1,1,0,192070.16,1
649,Taipei,Female,41,3,130931.83,1,1,0,144808.37,0
777,Taipei,Female,30,4,137851.31,1,1,1,5008.23,1
561,Taipei,Male,33,6,0,2,0,1,173680.39,0
724,Tainan,Male,41,5,0,1,0,0,115753.94,0
665,Tainan,Female,51,8,0,1,1,0,38928.48,1
441,Taipei,Male,60,1,140614.15,1,0,0,174381.23,0
579,Tainan,Male,22,3,118680.57,1,1,0,49829.8,0
777,Taichung,Male,35,7,122917.69,1,1,0,76169.68,0
739,Taipei,Female,36,0,0,2,0,1,133465.57,0
660,Taipei,Male,40,5,131754.11,2,1,0,38761.61,0
554,Taipei,Female,35,8,0,2,1,0,176779.46,0
850,Taipei,Female,24,6,0,2,1,0,13159.9,0
842,Taichung,Female,35,9,119948.09,1,1,1,48217.97,1
785,Taipei,Female,38,1,0,1,1,1,134964.85,1
550,Taipei,Male,25,0,0,2,1,0,184221.11,0
750,Tainan,Female,39,6,0,2,0,1,19264.33,0
490,Tainan,Female,38,3,97266.1,1,1,0,92797.23,0
605,Taichung,Male,28,10,113690.83,1,1,1,33114.24,0
563,Tainan,Female,42,6,99056.22,2,1,1,154347.95,1
675,Taipei,Male,34,8,0,2,1,0,184842.21,0
621,Tainan,Female,36,7,116338.68,1,1,0,155743.48,0
850,Taipei,Male,40,6,97339.99,1,0,0,88815.25,0
711,Taipei,Male,41,3,0,2,1,0,193747.57,0
549,Taichung,Female,55,1,137592.31,2,0,0,116548.02,1
764,Taichung,Male,34,6,108760.27,2,1,1,166324.79,1
627,Taichung,Male,30,3,128770.88,2,1,0,40199.01,0
850,Taipei,Female,34,2,0,2,0,1,51919.04,0
614,Tainan,Female,36,1,44054.84,1,1,0,73329.08,0
685,Taichung,Female,44,2,119657.53,1,1,1,145387.05,1
683,Taichung,Female,49,7,108797.63,2,0,1,140763.18,0
643,Tainan,Male,35,2,0,2,0,1,67979.35,0
561,Taichung,Female,49,1,102025.32,1,1,1,133051.64,1
601,Tainan,Female,20,9,122446.61,2,1,1,86791.9,0
766,Taipei,Female,27,7,158786.67,2,0,0,47579.25,0
699,Taipei,Male,29,3,125689.29,1,1,0,151623.71,0
850,Taichung,Male,29,1,154640.41,1,1,0,164039.51,0
792,Taichung,Female,50,4,146710.76,1,1,1,16528.4,1
636,Taichung,Male,67,7,136709.35,1,0,0,66753.1,1
850,Taichung,Male,43,5,129305.09,2,0,0,19244.58,0
628,Tainan,Male,40,10,0,2,1,1,103832.58,0
736,Taipei,Female,63,10,0,2,0,0,502.7,0
711,Taipei,Female,21,0,82844.33,2,0,0,1408.68,0
583,Tainan,Female,22,2,0,2,0,0,5985.36,0
757,Taipei,Male,46,0,0,2,1,1,37460.05,0
749,Taichung,Female,33,10,76692.22,1,0,0,30396.43,0
705,Taipei,Male,34,7,117715.84,1,1,1,2498.67,0
585,Taipei,Male,54,8,87105.32,1,1,0,55346.14,0
437,Taipei,Female,43,6,0,1,1,1,148330.97,1
741,Taipei,Female,64,2,69311.16,1,1,0,59237.72,0
738,Taipei,Male,26,9,0,2,1,0,48644.94,0
586,Tainan,Female,33,10,66948.67,2,1,0,140759.03,0
627,Taipei,Female,57,9,0,2,1,0,107712.42,0
551,Tainan,Male,76,2,128410.71,2,1,0,181718.73,0
606,Taichung,Male,38,3,99897.53,1,0,1,37054.65,0
674,Taipei,Male,22,3,0,1,1,0,173940.59,0
584,Taichung,Female,31,6,152622.34,1,1,1,99298.8,0
590,Taipei,Male,40,8,0,2,1,1,62933.03,0
585,Taipei,Male,56,4,138227.19,2,1,0,55287.84,0
508,Taipei,Female,25,2,111395.53,1,0,0,48197.06,0
458,Taichung,Male,44,7,84386.57,1,1,1,178642.73,0
692,Taipei,Female,36,3,0,2,1,0,8282.22,0
502,Taichung,Male,33,5,174673.65,2,1,1,33300.56,0
518,Taipei,Male,46,3,0,2,1,1,76515.79,0
660,Taichung,Male,46,5,109019.65,2,1,0,33680.56,0
698,Taichung,Female,52,1,107906.75,1,1,1,168886.39,1
678,Taipei,Male,54,7,128914.97,1,0,1,191746.23,1
773,Tainan,Male,63,9,111179.83,1,1,0,93091.02,0
619,Taichung,Female,52,8,124099.13,1,0,1,23904.52,0
684,Taichung,Male,59,9,122471.09,1,0,0,15807.07,0
635,Taipei,Male,34,3,134692.4,2,1,0,83773.02,0
680,Taipei,Female,25,4,123816.5,1,1,0,90162.35,0
608,Taichung,Male,34,3,106288.54,1,1,0,36639.25,0
603,Taichung,Female,55,7,127723.25,2,1,1,139469.11,1
579,Tainan,Male,43,2,145843.82,1,1,0,198402.37,1
756,Taichung,Female,34,2,148200.72,1,0,1,194584.48,0
611,Taipei,Male,30,2,104145.65,1,0,1,159629.64,0
532,Taichung,Male,24,8,142755.25,1,0,1,34231.48,0
684,Taichung,Female,63,3,81245.79,1,1,1,69643.31,1
647,Taichung,Female,33,3,168560.46,2,0,1,90270.16,0
583,Taipei,Male,38,8,0,1,1,1,47848.56,0
774,Taichung,Male,42,2,132193.94,2,1,0,162865.52,0
677,Taipei,Male,58,9,0,1,0,0,168650.4,0
542,Taichung,Male,25,8,139330.1,1,0,1,54372.37,0
613,Tainan,Male,29,0,0,2,0,0,133897.32,0
666,Taipei,Male,40,5,0,2,1,1,147878.05,0
777,Taipei,Female,28,2,134571.5,1,0,0,118313.38,0
581,Taichung,Male,50,2,143829.2,2,1,1,181224.24,1
705,Taipei,Male,32,7,0,2,1,1,7921.57,0
673,Taipei,Female,44,8,133444.97,1,0,0,5708.19,0
594,Taichung,Female,23,4,104753.84,2,1,1,56756.52,1
648,Taichung,Female,51,2,116574.84,1,1,1,4121.04,1
605,Taipei,Male,41,10,0,2,0,0,97213.09,0
734,Taipei,Female,40,9,176914.8,1,1,0,12799.23,0
572,Taipei,Female,36,8,68348.18,2,0,0,50400.32,0
595,Taipei,Female,33,9,0,2,1,0,41447.86,0
749,Taipei,Male,42,2,56726.83,2,0,0,185543.35,0
573,Tainan,Male,46,3,65269.23,1,0,0,189988.65,1
624,Tainan,Male,33,6,66220.17,1,0,0,170819.01,0
703,Taipei,Male,56,9,0,1,0,1,85547.33,1
665,Taipei,Female,41,8,96147.55,1,1,1,137037.97,0
648,Taipei,Male,42,4,0,2,1,1,19283.14,0
850,Tainan,Male,48,2,0,1,1,1,169425.3,1
569,Taichung,Female,32,8,145330.43,1,1,0,132038.65,0
566,Taipei,Female,21,3,0,2,1,0,3626.47,0
537,Taichung,Female,47,4,124192.28,2,1,0,50881.51,0
706,Taichung,Female,46,7,111288.18,1,1,0,149170.25,1
734,Taipei,Male,43,7,107805.67,1,0,1,182505.68,0
586,Taichung,Female,36,5,103700.69,1,1,1,194072.56,1
612,Taipei,Female,38,1,0,2,1,0,9209.21,0
648,Taipei,Male,34,0,0,1,1,0,167931.81,0
557,Taipei,Female,27,3,87739.08,1,1,0,123096.56,0
643,Tainan,Female,20,0,133313.34,1,1,0,3965.69,0
433,Taipei,Female,49,10,0,1,1,0,87711.61,0
643,Taichung,Male,41,7,154902.66,1,1,0,49667.28,0
488,Taipei,Female,36,0,0,2,1,1,136675.22,0
758,Taichung,Male,68,6,112595.85,1,1,1,35865.44,1
743,Taichung,Male,39,3,119695.75,1,0,0,26136.13,0
730,Taipei,Female,47,7,0,1,1,1,33373.26,1
746,Tainan,Male,49,7,0,2,0,0,10096.25,0
666,Taichung,Female,59,8,152614.51,2,1,0,188782.3,0
580,Taichung,Female,33,7,131647.01,2,0,1,79775.19,0
850,Taipei,Male,27,6,96654.72,2,0,1,152740.16,0
563,Taipei,Male,22,3,137583.04,1,0,0,5791.85,0
766,Taichung,Female,28,3,62717.84,2,1,0,13182.43,0
659,Taipei,Male,32,9,95377.13,1,0,0,187551.24,0
607,Tainan,Male,28,1,135936.1,2,1,0,110560.14,0
644,Taichung,Male,35,5,161591.11,3,1,0,63795.62,0
746,Taipei,Male,47,8,142382.03,1,1,0,62086.62,0
588,Tainan,Male,33,2,0,2,1,0,12483.56,0
691,Tainan,Male,30,9,0,2,0,0,10963.04,0
666,Taipei,Female,38,6,127043.09,1,1,0,8247,0
640,Tainan,Female,46,3,0,1,1,0,156260.08,0
611,Taichung,Female,29,4,78885.88,2,1,0,26927.69,0
651,Tainan,Female,45,8,95922.9,1,1,1,84782.42,1
529,Taipei,Female,29,8,0,2,1,1,19842.11,0
676,Taipei,Female,36,3,91711.59,1,1,0,95393.43,0
639,Taichung,Female,46,10,110031.09,2,1,0,133995.59,0
782,Taipei,Male,36,5,81210.72,2,0,0,108003.38,0
641,Taichung,Male,32,5,122947.92,1,1,0,99154.86,0
697,Taipei,Female,38,1,182065.85,1,1,1,49503.5,0
623,Taipei,Male,45,0,0,1,1,1,196533.72,1
494,Tainan,Female,41,2,69974.66,2,1,1,188426.13,1
731,Taipei,Female,38,10,123711.73,2,1,1,171340.68,1
657,Taipei,Male,44,6,76495.04,1,1,1,79071.89,0
744,Taipei,Female,38,9,0,2,0,1,20940.76,0
774,Tainan,Male,46,9,0,2,1,0,34774.26,0
850,Taichung,Female,45,1,121874.89,1,0,1,6865.41,1
551,Taipei,Female,45,6,0,2,1,0,51143.43,0
638,Taipei,Male,36,6,188455.19,1,0,1,47031.4,1
792,Taipei,Female,42,0,99045.93,2,1,1,47160.01,0
666,Taipei,Female,36,8,0,1,0,0,158666.99,0
716,Taichung,Female,30,2,205770.78,2,0,1,65464.66,0
594,Taipei,Female,31,0,79340.95,1,1,1,78255.86,0
600,Taichung,Male,57,9,138456.03,2,1,0,103548.25,0
565,Taipei,Male,49,7,0,2,1,0,89609.26,0
678,Taichung,Male,48,2,101099.9,2,0,0,193476.04,0
648,Tainan,Female,31,5,0,2,1,0,5199.02,0
642,Taipei,Male,40,8,109219.83,1,1,1,52827.51,0
706,Taichung,Male,67,1,123276.69,2,1,0,86507.88,1
668,Tainan,Male,43,10,113034.31,1,1,0,100423.88,0
635,Tainan,Male,41,1,0,2,1,1,175611.5,0
603,Tainan,Male,30,6,129548.5,2,1,0,19282.85,0
635,Taipei,Female,72,4,74812.84,1,0,0,27448.33,0
642,Taipei,Female,40,7,0,2,1,1,183963.34,0
785,Tainan,Female,54,1,0,2,1,1,45113.92,1
628,Taichung,Female,28,3,153538.13,2,1,1,110776.01,0
499,Taipei,Female,38,9,0,2,0,0,183042.2,0
567,Tainan,Male,34,10,0,2,0,0,161571.79,0
449,Tainan,Male,32,0,155619.36,1,1,0,166692.03,0
701,Tainan,Male,35,10,159693.9,2,1,0,71173.64,0
613,Tainan,Male,37,3,171653.17,1,0,0,5353.12,0
683,Taichung,Female,39,2,47685.47,2,1,0,86019.48,0
581,Taipei,Male,35,4,0,2,0,0,86383.82,0
620,Taipei,Male,61,5,0,1,0,1,31641.52,1
561,Tainan,Male,28,6,123692,1,1,0,70548.96,0
558,Taichung,Male,26,1,148853.29,2,1,0,24411.02,0
642,Taipei,Male,35,2,133161.95,1,0,0,122254.86,0
805,Taichung,Male,24,6,143221.35,2,1,1,186035.72,0
687,Taipei,Male,35,9,0,2,0,0,73133.82,0
695,Tainan,Male,56,1,0,3,1,1,187734.49,1
562,Taipei,Male,33,6,0,2,1,1,111590.35,0
613,Taichung,Male,38,9,126265.88,2,0,1,15859.95,0
589,Taipei,Male,37,5,0,1,1,1,61324.87,0
593,Tainan,Male,31,8,112713.34,1,1,0,176868.89,0
714,Taipei,Male,34,5,141173.03,1,0,0,98896.06,0
588,Tainan,Female,35,7,0,2,1,0,108739.15,0
679,Tainan,Male,39,6,0,2,1,1,12266.06,0
730,Tainan,Male,38,5,118866.36,1,1,0,163317.5,0
833,Taipei,Male,47,2,0,2,1,0,182247.77,0
586,Tainan,Female,33,7,0,2,1,0,168261.4,0
567,Tainan,Female,54,5,92316.31,2,1,1,158590.66,1
637,Taichung,Male,30,1,122185.53,1,1,1,102566.46,1
711,Taipei,Male,38,4,123345.85,1,1,1,141827.83,0
828,Taipei,Male,30,4,73070.18,2,0,1,161671.15,0
500,Tainan,Male,38,7,0,2,0,1,192013.23,0
807,Taipei,Male,47,1,95120.59,1,0,1,127875.1,0
850,Taipei,Male,40,8,102800.65,1,1,1,60811.56,0
782,Taipei,Female,70,7,97072.42,1,0,0,131177.22,0
629,Tainan,Male,31,6,132876.55,1,1,0,130862.11,0
582,Tainan,Male,33,6,0,2,0,0,72970.93,0
468,Taipei,Male,22,2,0,2,1,1,28123.99,0
670,Taipei,Male,36,3,0,1,1,1,140754.19,1
805,Taipei,Male,39,2,0,1,0,1,166650.32,0
720,Taipei,Male,26,10,51962.91,2,1,1,45507.24,0
781,Tainan,Female,29,6,98759.89,1,0,1,112202.64,0
592,Taichung,Male,33,2,156570.86,1,1,0,37140.2,0
542,Taipei,Female,42,1,0,1,1,0,178256.58,1
532,Taipei,Male,42,1,159024.71,1,1,1,100982.93,1
520,Taipei,Female,39,1,73493.17,1,0,0,109626.13,1
759,Taipei,Female,45,8,0,2,1,0,99251.24,0
473,Taipei,Female,35,6,69617.36,1,1,1,143345.69,0
639,Tainan,Female,35,5,136526.26,2,1,1,59653.03,0
705,Taipei,Male,25,3,113736.27,1,0,0,196864.61,0
530,Taipei,Male,52,1,106723.28,1,0,1,109960.4,1
516,Taichung,Female,33,10,138847.9,1,1,0,127256.7,0
